ENL_ID,PI_ID,INC_AUTHOR,INC_PUBYEAR,GRIFFIN,CAMERON,BATTLE,EXCLUSION,SPECIES,REGION,COUNTRY,ACD_LOCATION,LAT,LONG,LATLONG_SOURCE,GEOPOS_NOTES,EPIZONE,BATTLEZONE,START_MONTH,START_YEAR,END_MONTH,END_YEAR,TIME,TIME_CAT,FREQ_ACD,FREQ_ACD_NUM,PCD,POP,d,PYO,PYO_APPR,INC,INC_NOTES,DIAGNOSTIC,CLINICAL_DEF,CASE_DENS_THRESH,INC_LAR,INC_UAR,EIR,INTERVENTION,PR_AUTHOR,PR_PUBYEAR,PR_MONTH,PR_YEAR,N_SURVEYS,PR_LAR,PR_UAR,AGE_MATCH,N,N_POS,N_POS_ADJ,PR,PR_NOTES,PR_DIAGNOSTIC,PfPR2_10,PvPR1_99,MAPPR_Stand,PapPR_Stand,PR_Stand,RefACD,PMID,RefPR,PMID_PR
5743,5743_21,Ghosh,2005,No,No,No,NA,Pv,CSE Asia,India,Banganatham,13.104,77.982,Combination,NA,8,Monsoon Asia,1,1994,12,1994,1,12 mo,Fortnightly,14,Yes,130,2,130,1,15.38,"Used data from Table 3, but derived PYO did not make sense so used PYO=POP*TIME",Microscopy,Fever + positive blood film,1,0,85,NA,None,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,No PR data available; in previous study was matched to MAP predicted PR surface,NA,0.0432197,0.0167231,0.01651981,NA,0.01651981,"Ghosh, S.K. et al. Larvivorous fish in wells target the malaria vector sibling species of the Anopheles culicifacies complex in villages in Karnataka, India. Trans R Soc Trop Med Hyg 99, 101-5 (2005).",15607336,NA,
5743,5743_22,Ghosh,2005,No,No,No,NA,Pv,CSE Asia,India,Banganatham,13.104,77.982,Combination,NA,8,Monsoon Asia,1,1995,12,1995,1,12 mo,Fortnightly,14,Yes,130,2,130,1,15.38,"Used data from Table 3, but derived PYO did not make sense so used PYO=POP*TIME",Microscopy,Fever + positive blood film,1,0,85,NA,None,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,No PR data available; in previous study was matched to MAP predicted PR surface,NA,0.0432197,0.0167231,0.01651981,NA,0.01651981,"Ghosh, S.K. et al. Larvivorous fish in wells target the malaria vector sibling species of the Anopheles culicifacies complex in villages in Karnataka, India. Trans R Soc Trop Med Hyg 99, 101-5 (2005).",15607336,NA,
5743,5743_23,Ghosh,2005,No,No,No,NA,Pv,CSE Asia,India,Banganatham,13.104,77.982,Combination,NA,8,Monsoon Asia,1,1996,12,1996,1,12 mo,Fortnightly,14,Yes,130,0,130,1,0,"Used data from Table 3, but derived PYO did not make sense so used PYO=POP*TIME",Microscopy,Fever + positive blood film,1,0,85,NA,Larval control,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,No PR data available; in previous study was matched to MAP predicted PR surface,NA,0.0432197,0.0167231,0.01651981,NA,0.01651981,"Ghosh, S.K. et al. Larvivorous fish in wells target the malaria vector sibling species of the Anopheles culicifacies complex in villages in Karnataka, India. Trans R Soc Trop Med Hyg 99, 101-5 (2005).",15607336,NA,
5743,5743_24,Ghosh,2005,No,No,No,NA,Pv,CSE Asia,India,Banganatham,13.104,77.982,Combination,NA,8,Monsoon Asia,1,1997,12,1997,1,12 mo,Fortnightly,14,Yes,130,1,130,1,7.69,"Used data from Table 3, but derived PYO did not make sense so used PYO=POP*TIME",Microscopy,Fever + positive blood film,1,0,85,NA,Larval control,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,No PR data available; in previous study was matched to MAP predicted PR surface,NA,0.0432197,0.0167231,0.01651981,NA,0.01651981,"Ghosh, S.K. et al. Larvivorous fish in wells target the malaria vector sibling species of the Anopheles culicifacies complex in villages in Karnataka, India. Trans R Soc Trop Med Hyg 99, 101-5 (2005).",15607336,NA,
10231,10231_01,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Jeypore (top-hill),18.9827,82.7162,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,698,232,698,1,332.38,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,387,190,190,0.491,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.301623,0.0451225,0.250133212,0.491,0.491,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_02,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Jeypore (foot-hill),19.7854,82.1661,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,2360,417,2360,1,176.69,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,1608,95,95,0.0591,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.220258,0.0319783,0.182657957,0.0591,0.0591,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_03,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Jeypore (plain),18.9827,82.7162,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,1234,59,1234,1,47.81,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,6259,160,160,0.0256,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.301623,0.0451225,0.250133212,0.0256,0.0256,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_04,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Jeypore (riverine),19.1811,82.5268,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,2441,104,2441,1,42.61,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,1804,39,39,0.0216,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.220767,0.0261049,0.183080066,0.0216,0.0216,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_05,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (top-hill),18.2748,82.1977,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,118,105,118,1,889.83,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,101,40,40,0.396,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.351657,0.0480255,0.291625953,0.396,0.396,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_06,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Malkingiri (foot- hill),18.2793,82.3059,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,337,144,337,1,427.3,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,339,105,105,0.3097,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.347807,0.0529927,0.288433183,0.3097,0.3097,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_07,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Malkangiri (plain),18.6039,82.0804,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,712,95,712,1,133.43,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,PR not given for this site,NA,0.31915,0.0391314,0.264668194,NA,0.264668194,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,NA,
10231,10231_08,Jambulingam,1991,No,No,No,NA,Pf,CSE Asia,India,Malkingiri (riverine),17.8193,81.5799,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,1137,87,1137,1,76.52,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,227,82,82,0.3612,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.330358,0.0501484,0.273962886,0.3612,0.3612,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_09,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Jeypore (top-hill),18.9827,82.7162,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,698,41,698,1,58.74,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,387,5,5,0.0129,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.301623,0.0451225,0.044573981,0.0129,0.0129,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_10,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Jeypore (foot-hill),19.7854,82.1661,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,2360,65,2360,1,27.54,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,1608,11,11,0.0068,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.220258,0.0319783,0.031589565,0.0068,0.0068,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_11,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Jeypore (plain),18.9827,82.7162,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,1234,29,1234,1,23.5,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,6259,15,15,0.0024,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.301623,0.0451225,0.044573981,0.0024,0.0024,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_12,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Jeypore (riverine),19.1811,82.5268,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,2441,20,2441,1,8.19,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,1804,5,5,0.0028,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.220767,0.0261049,0.025787563,0.0028,0.0028,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_13,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Malkangiri (top-hill),18.2748,82.1977,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,118,8,118,1,67.8,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,101,9,9,0.0891,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.351657,0.0480255,0.047441691,0.0891,0.0891,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_14,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Malkingiri (foot-hill),18.2793,82.3059,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,337,14,337,1,41.54,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,339,27,27,0.0796,Used table on page 102 (PDF page 9) in Pani 1990,Microscopy,0.347807,0.0529927,0.052348509,0.0796,0.0796,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
10231,10231_15,Jambulingam,1991,No,No,No,NA,Pv,CSE Asia,India,Malkangiri (plain),18.6039,82.0804,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,712,9,712,1,12.64,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,PR not given for this site,NA,0.31915,0.0391314,0.03865571,NA,0.03865571,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,NA,
10231,10231_16,Jambulingam,1991,No,No,Yes,NA,Pv,CSE Asia,India,Malkingiri (riverine),17.8193,81.5799,Combination,NA,8,Monsoon Asia,4,1988,3,1989,1,12 mo,Fortnightly,14,No,1137,18,1137,1,15.83,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,Fever >99 F or history of fever between visits + positive blood film,1,0,85,NA,None,Pani,1990,"9,1","1986, 1987",2,0,85,1,227,15,15,0.0661,Used table on page 102 (PDF page 9) in Pani 1990,,0.330358,0.0501484,0.049538785,0.0661,0.0661,"Jambulingam, P. et al. Microlevel epidemiological variations in malaria & its implications on control strategy. Indian J Med Res 93, 371-8 (1991).",1797647,"Pani S. P. Epidemiology of malaria persistence in Koraput district, Orissa state [Thesis]. India: Pondicherry University (1990).",
4935,4935_01,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,Birkera,22.133,84.799,Encarta,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,506,56,210.8333,1,265.61,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,41,14,12,0.3474,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.0889716,0.0122644,0.073783339,0.288082266,0.288082266,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_02,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,Dudurta,22.2431,85.0447,Pers. Comm.,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,271,40,112.9167,1,354.24,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,35,14,12,0.4076,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.193815,0.0140189,0.160729018,0.338003257,0.338003257,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_03,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,San Pokhari,22.4583,85.1911,Pers. Comm.,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,367,39,152.9167,1,255.04,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,37,13,11,0.3596,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.177557,0.0123026,0.147246406,0.298199145,0.298199145,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_04,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,Birkera,22.133,84.799,Encarta,NA,8,Monsoon Asia,1,2003,12,2003,1,12 mo,Fortnightly,14,No,506,33,506,1,65.22,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,ITN,Same,Same,12,2003,1,2,9,0,47,5,4,0.0972,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.0889716,0.0122644,0.073783339,0.080603328,0.080603328,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_05,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,Dudurta,22.2431,85.0447,Pers. Comm.,NA,8,Monsoon Asia,1,2003,12,2003,1,12 mo,Fortnightly,14,No,271,29,271,1,107.01,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,UTN,Same,Same,12,2003,1,2,9,0,42,7,6,0.1777,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.193815,0.0140189,0.160729018,0.147358142,0.147358142,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_06,Sharma,2006,No,No,No,NA,Pf,CSE Asia,India,San Pokhari,22.4583,85.1911,Pers. Comm.,NA,8,Monsoon Asia,1,2003,12,2003,1,12 mo,Fortnightly,14,No,367,42,367,1,114.44,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2003,1,2,9,0,39,9,8,0.2417,Used CPR from Table 5 and multipled by % Pf from incidence data.,Microscopy,0.177557,0.0123026,0.147246406,0.200430293,0.200430293,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_07,Sharma,2006,No,No,Yes,NA,Pv,CSE Asia,India,Birkera,22.133,84.799,Encarta,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,506,3,210.8333,1,14.23,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,41,1,0,0.0186,Used CPR from Table 5 and multipled by % Pv from incidence data.,Microscopy,0.0889716,0.0122644,0.012115311,0.010721612,0.010721612,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_08,Sharma,2006,No,No,Yes,NA,Pv,CSE Asia,India,Dudurta,22.2431,85.0447,Pers. Comm.,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,271,2,112.9167,1,17.71,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,35,1,0,0.0204,Used CPR from Table 5 and multipled by % Pv from incidence data.,Microscopy,0.193815,0.0140189,0.013848483,0.011759187,0.011759187,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_09,Sharma,2006,No,No,Yes,NA,Pv,CSE Asia,India,San Pokhari,22.4583,85.1911,Pers. Comm.,NA,8,Monsoon Asia,8,2002,12,2002,0.42,<6 mo,Fortnightly,14,No,367,3,152.9167,1,19.62,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,None,Same,Same,12,2002,1,2,9,0,37,1,1,0.0277,Used CPR from Table 5 and multipled by % Pv from incidence data.,Microscopy,0.177557,0.0123026,0.012153047,0.015967132,0.015967132,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
4935,4935_10,Sharma,2006,No,No,Yes,NA,Pv,CSE Asia,India,Birkera,22.133,84.799,Encarta,NA,8,Monsoon Asia,1,2003,12,2003,1,12 mo,Fortnightly,14,No,506,3,506,1,5.93,Used data from Table 2. Multiplied the species % of all +ves to find the species-specific value for d from the No. positive.,Microscopy,"Auxillary temperature >37.5 C, asexual malaria parasite in a thick smear, clinical response to antimalarials, and apparent absence of other diseases",1,0,85,NA,ITN,Same,Same,12,2003,1,2,9,0,47,0,0,0.0088,Used CPR from Table 5 and multipled by % Pv from incidence data.,Microscopy,0.0889716,0.0122644,0.012115311,0.005072591,0.005072591,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332,"Sharma, S.K. et al. Effectiveness of mosquito nets treated with a tablet formulation of deltamethrin for malaria control in a hyperendemic tribal area of Sundargarh District, Orissa, India. J Am Mosq Control Assoc 22, 111-8 (2006).",16646332
